line_1,line_2,line_3,source
Tout ce temps,avec le même cri,~ retour des oies ,tempslibre
seul sur la plage,quelques grains de sable,rentrent avec moi,tempslibre
rentrant du marché,une empreinte de pas,sur mon soulier ,tempslibre
soir de printemps,le croissant de la lune éclaire,le reste de la lune,tempslibre
"à droite, à gauche",la lumière du phare fait,bouger la pluie ,tempslibre
déménagement,petit à petit,l’écho des voix ,tempslibre
chambre sombre,toute la lumière réunie,derrière le rideau ,tempslibre
Réchauffement,encore des haïkus d'été,en automne ,tempslibre
Jour de neige,sur une feuille blanche,je dessine le vide ,tempslibre
port de pêche-,les caisses vides,des cercueils attendent ,tempslibre
premier jour d'avril,les yeux glauques des poissons,sur les étals ,tempslibre
veille de l'an ~,que nous amène ce courant,dans le canal ? ,tempslibre
jeu de cache-cache,d'un wagon à l'autre,des ombres muettes ,tempslibre
cinq heures,l'amertume du café,sous la lune ,tempslibre
étendage ~,le triangle de la voisine,nue sur le balcon ,tempslibre
odeur de pluie,les bulles du bouillon,dans la marmite ,tempslibre
deuxième café,les hurlements du chien loup,meublent le silence ,tempslibre
jour gris,la lueur minuscule,d'une coccinelle ,tempslibre
deux papillons blancs,virevoltent dans la nuit,- lune descendante ,tempslibre
coupure de courant,encore plus belle,la lune ,tempslibre
lune de janvier,un parfum d'anis survole,la maisonnée,tempslibre
fête des lumières,devant chaque néon,les gouttes de pluie ,tempslibre
danse des méduses -,sous leurs robes transparentes,un reste d'été ,tempslibre
troisième averse,si limpide l'eau ,de mon thé vert ,tempslibre
route côtière,des embruns de mousse,sur le goudron ,tempslibre
fraîcheur soudaine,les maïs dressent leurs épis,sous le crachin ,tempslibre
après manif -,les gilets bleus filtrent,le vent ,tempslibre
miroir,ce visage face à moi,plus vieux semble-t-il,tempslibre
traînée arc-en-ciel,après la pluie l'escargot,poursuit son chemin ,tempslibre
Epiphanie,un soleil blafard et,son absence ,tempslibre
matin brumeux ~,écalant un oeuf coque,soudain le soleil ,tempslibre
dernières lumières,"à l'aube du nouvel an,",une bougie de plus,tempslibre
caramels mous -,sur ma peau la morsure,des grêlons ,tempslibre
hiver libanais,des pignons de pin,dans le thé ,tempslibre
ton message à l'aube,balaie cette odeur de pluie ~,thé aux notes boisées ,tempslibre
vents et pluie,entre les montagnes,le dos d'une baleine,tempslibre
jour vide et lent,après l'avoir mis dehors -,étoile filante,tempslibre
après la pluie,sur le mur - tisse encore,l'araignée,tempslibre
veiller su'l perron,par un soir de juillet,ombre dans le dos,tempslibre
insomnie,la danse des étoiles,un moment,tempslibre
brise,d'une nuit de juillet,feu d'une luciole,tempslibre
tandis qu'il me cause,sur la galerie,"mon ombre, se cache...",tempslibre
Une note d'amour,puis le vent et la pluie,plus aucune trace.,tempslibre
Nuit venue trop tôt,Le lit est resté défait,Vide et trop grand... ,tempslibre
crépusculaire,la danse des paludiers ,autour des brouettes ,tempslibre
pluie continue-,la sonate en mi majeur,adoucit les gouttes ,tempslibre
voisine de rame,ses cernes de fatigue,son tee-shirt « Happy » ,tempslibre
yoga sous mon arbre,a chaque inspiration,l'odeur de l'écorce ,tempslibre
De la fenêtre,Un vieil air d'accordéon,Ciel de fin d'été ,tempslibre
nouvelle vague -,tonnerre de gros galets,suivis d'écume ,tempslibre
fifteen elephants -,after the storm,the cockerels waking ,tempslibre
day long weeding,the last dandelion,under my bench ,tempslibre
leading deeper,into the woods,just birdsong,tempslibre
April 2nd,the snow,still lying ,tempslibre
frozen dawn,the runner recovering,in his own steam ,tempslibre
airborne again -,the roadkill's,feathers ,tempslibre
l'or froissé,d'une couverture de survie,sur la neige ,tempslibre
Dans la coupe laquée,un grain de riz translucide,Nuit de givre ,tempslibre
pluie d'automne --,mon chocolat chaud,à petites gorgées ,tempslibre
cul d’une canette,sous l’herbe givrée,luit la lune ,tempslibre
brame du cerf-,mon vieux voisin raconte des,histoires grivoises ,tempslibre
Goutte froide-,les 80 ans de la,Rafle du vél d‘hiv ,tempslibre
odeurs de figues-,le ronronnement,de la confiture qui cuit ,tempslibre
maison à vendre-,dans la boîte à lettres,un nid d'oiseaux ,tempslibre
lendemain de fêtes,nu sur le trottoir,le cadavre d'un sapin ,tempslibre
retour de vacances-,longtemps l’ odeur du sable,sur les vêtements,tempslibre
Courbés sous l’averse,les fleurs de la glycine,tes seins plus lourds ,tempslibre
Anniversaire -,davantage de rouille,sur le portail ,tempslibre
Bruine d'automne-,de la librairie ne reste,que l'enseigne ,tempslibre
chaleur moite -,au loin l'épaisse musique,d'une fête foraine ,tempslibre
Square en hiver-,l’infinie solitude,d’une chaise vide ,tempslibre
saint valentin -,posées l'une sur l'autre,les bicyclettes ,tempslibre
Notes dans le vent,   et les feuilles se balancent,   au rythme du jazz,tempslibre
Arbres dénudés,Plus qu'une touffe de gui,pour leur tenir chaud,tempslibre
the tall corn's shadow,stretched across the grave yard --,coming of Autumn ,tempslibre
eye to eye,with a flight of geese --,lingering heat ,tempslibre
cicada song,all through the twilight --,the moon also rises ,tempslibre
"strong wind, little snow --",scraps and notes I've neglected,to throw away ,tempslibre
reaching,for a new found warmth,sweet rhubarb cake ,tempslibre
lost,on wildwood road,water lilies directionless,tempslibre
jour d’orage,les biscuits dorés,dans l’assiette ,tempslibre
chaleur de septembre,le jus de nectarine,plein les doigts ,tempslibre
fine pluie d’automne,les premières clémentines,dans le sac ,tempslibre
soleil du soir-,dans la maison chaude,l’odeur du café,tempslibre
fraîcheur d'août,la tasse de café,entre les mains ,tempslibre
équinoxe –,le souffle laborieux,de son poumon restant ,tempslibre
écrire la pluie ?,ce plus-d’encre-dans mon Pilot 0.5,pointille le jour ,tempslibre
galette des rois,personne pour me couronner,même pour un soir ,tempslibre
pleine lune,si lumineuse et ronde,l'horloge de la gare ,tempslibre
brusques giboulées -,pleurs et puis rires de l'ado,en quete d'emploi,tempslibre
lune des neiges,si froide encore,notre entente,tempslibre
bruit feutré,des roues de la poussette,dans les pétales du cerisier ,tempslibre
curly morning clouds,half round,the moon and me ,tempslibre
corneille rieuse,au-dessus des rires et des pleurs,des pique-niqueurs ,tempslibre
mandala,coup d'oeil du moine,vers sa montre ,tempslibre
how can he love so much?,warm evening light,on the waving dog's tail,tempslibre
clair-obscur,les éoliennes brassent,le halo de la lune ,tempslibre
bourgeons clos,la pluie,tape fort ,tempslibre
coucher de soleil,deux peupliers solitaires,se penchent vers l'est ,tempslibre
marguerite jaune,bercée par le vent,ciel d`orage ,tempslibre
avant l'orage --,sur le bitume,les pétales brunis des hibiscus,tempslibre
le bec du héron touche,son image,sur la surface de l'eau,tempslibre
nuit grise,-- sur la vitre l'ombre,d'une étoile en paille,tempslibre
premier novembre,tout lentement un papillon,trouve sa tache de soleil,tempslibre
dernières feuilles rousses,un papillon prend l'envol,tout près de la terre,tempslibre
fin septembre,à travers la feuille rongée,le ciel bleu,tempslibre
une petite brise,les feuilles tombent,sur les pétales,tempslibre
quartier de l'aéroport,sous les traînées qui s'estompent,le vol du héron,tempslibre
nuit d'automne,dans la lumière bleue,une rose jaune,tempslibre
la rosée blanche,sur les trèfles --,la lune de jour,tempslibre
la vague de froid,les contours nets,de la demi-lune --,tempslibre
dernier jour de l'an,-- traces de luges rouillées,dans la neige d'hier,tempslibre
bruine de septembre,lente tombée d'une feuille,contre le tronc noir,tempslibre
soleil derrière le nuage,une petite citrouille chaude,dans ma paume,tempslibre
bruits feutrés,quelques secondes des ailes,du papillon,tempslibre
le Danube coule,dans la direction de l'aube,un blanc bateau,tempslibre
fraîche matinée,la boule du châtaignier,bien fermée,tempslibre
le creux et la crête,se cognent contre les rochers,le ciel après l'orage,tempslibre
la mer se calme,un papillon volète,au-dessus des rochers,tempslibre
pas encore fleuri,le champ de tournesols,la lune presque pleine,tempslibre
l'aube brumeuse,sous le poirier noir,des poules multicolores,tempslibre
pleine lune de mars,tout ça de nouvelles tombes?,couvertes de fleurs,tempslibre
sur la vitre,le ventre d'une coccinelle,paysage printanier,tempslibre
chambre surchauffée,un tapis couleur pissenlit,une coccinelle morte,tempslibre
paysage d'hiver,petits poils au-dessus de sa lèvre,un magazine de mode,tempslibre
l'aube de fin juin,un bourgeon du lys orange,s'appuyant sur le prunier mort,tempslibre
une île et une grosse vague,mal à l'aise en regardant le choix,de son fond d'écran,tempslibre
juin: un midi torride,les joncs dans les pots à fleurs,dans un moule à lac noir,tempslibre
le vent en bourrasques,une étoile en paille oscille lentement,quand on parle,tempslibre
la route de travail,dans les feuilles et les galets,un sillon profond,tempslibre
ce soir dans la rue,un parfum du chocolat,noir,tempslibre
les dos noirs des pierres tombales,-- quelques couleurs à l'horizon,après le coucher de soleil,tempslibre
lilas roux,derrière la grille rouillée,le chant d'enfant,tempslibre
l'orage ce matin,un demi-cercle parfait,du rosier en fleurs,tempslibre
lumière du bureau,une courte ombre,autour de la pomme,tempslibre
premiers crocus fanés,de plus en plus varié,le chant des oiseaux,tempslibre
le dégel,dans une fenêtre étroite,la demi-lune,tempslibre
...vos haikus estivals,une note des poires et des myrtilles,dans le thé,tempslibre
la neige tombe,un peu inclinée,la lune,tempslibre
secousses du tramway,pointe de l' hameçon,au soleil,tempslibre
la lune blanche,un peu fondu,le givre sur les toits,tempslibre
ce matin,le rouge des tramways,première neige,tempslibre
une nouvelle voiture,la feuille se pose plus loin,-- bruine,tempslibre
5 heures du matin,derrière la buée du souffle,ceinture de l'Orion,tempslibre
 ils boitent tous,sur la pente de l’ancien quai,-- les oiseaux reprennent,tempslibre
une autre poussière,le lendemain de la pluie,traces des gouttes,tempslibre
jambes croisées,nous buvons nos cafés,et parlons de la guerre,tempslibre
dispute familiale,la fumée monte de la soupe,la neige tombe,tempslibre
silence,une mouche sèche s'éparpille,sur le linoleum,tempslibre
film sur Matisse,-- il coupe le papier bleu,et le reflet de mon frère,tempslibre
le train passe,des chardons et des camomilles,fleurissent entre les rails,tempslibre
poitrine nue,l`afficheur colle rapidement,le dernier morceau,tempslibre
symphonie de Beethoven,et l'emballage des génoises,qui se défroisse,tempslibre
rideau à moitié,meubles d'une chambre éclairée,-- traits gris de la demi-lune,tempslibre
odeur du bitume,et parfum d'un homme--,"pommier en fleurs, en ville",tempslibre
croassement et craquement,des morceaux de givre tombent,dans le feu,tempslibre
sous le ciel bleu d`acier,manger une pomme vereuse,-- nuit de gel,tempslibre
neige couvre le givre--,jouant une pièce gaie au violon,mince lumiere sous ta porte,tempslibre
temps cru dehors,un thé menthe entre les mains,je médite en silence,tempslibre
que de tombes,avant que la lune ne sombre,Je veux te sentir ,tempslibre
tank calciné,un peu plus loin une noce,bat son plein ,tempslibre
premières chaleurs,le môme dans la poussette,transpire à grosses gouttes ,tempslibre
spleen printanier,le béton plus gris encore,sous la pluie battante,tempslibre
rupture de stock,plus de savon d'Alep,sur les étalages ,tempslibre
Une pâquerette,pousse entre les barbelés,fête des mères,tempslibre
Enfin une trêve,la colonne de fumée,sort d'un four à pain ,tempslibre
Dessus de l'étang,une libellule rouge,tu manques déjà ,tempslibre
Ombres d'épitaphes,les tombes s'allongent,au soleil couchant ,tempslibre
En plus de ses tâches,ses cheveux rappellent l'automne,ma voisine du bus ,tempslibre
nouveau plombage,manger ma première pomme,quartier par quartier ,tempslibre
kiosque innu,suspendus à ses oreilles,des capteurs de rêves ,tempslibre
St- Valentin,un soupçon de Nutella,au petit déj ,tempslibre
sous le réverbère-,la dépouille lumineuse,d’un goéland ,tempslibre
Tempête de l'An,on se souhaite du plaisir,à la pelle ,tempslibre
temps pluvieux,zapper à l'aveuglette,pour de la couleur ,tempslibre
au bout du rocher,dérangée dans mon zazen,par un orage ,tempslibre
un gin bien chaud,avec un zeste de citron,vent de tempête ,tempslibre
Soir de poésie,mon doigt dessine des lunes,sur la vitre ,tempslibre
balade nocturne,le nacre des coquillages,couleurs de lune ,tempslibre
le rorqual plonge,j’arrête de respirer,jusqu’à son retour,tempslibre
arrivé au bout de la tige,le liseron se dresse,vers le ciel,tempslibre
fin du jour --,sur les ailes des hirondelles,encore un peu de soleil,tempslibre
salle d'attente vide --,Tele-Achats se déchaîne,pour personne,tempslibre
bombes au phosphore --,l'odeur de chair brûlée,des crématoires ,tempslibre
plomb durci --,65 ans après les plombs,des wagons de déportation ,tempslibre
nuit étoilée --,le blanc du phosphore,sur la ville ,tempslibre
Gaza --,le massacre des Innocents,sous la censure ,tempslibre
Epiphanie --,les Rois Mages à l'étoile,massacrent les enfants ,tempslibre
Soldes d'hiver --,les vies palestiniennes,encore moins chères ,tempslibre
Gaza sous les bombes --,le croissant de lune,si mince ce soir ,tempslibre
Noël à Gaza --,le feu d'artifices,24 heures à l'avance ,tempslibre
chute des cours,les premières feuilles jaunies ,de l'arbre,tempslibre
pelouse tondue ras --,on a laissé les herbes grandir,tout contre la vieille église,tempslibre
réserve innu,des traces dans le sable,vers nulle part,tempslibre
matin gris,les nuages blancs,de l'usine à papier,tempslibre
Route des Baleines,ce rocher noir à bosse,au ras de l'eau,tempslibre
Paris,la nuit,du métro,tempslibre
brouillard glacé,après l'accident le sang chaud,sur l'asphalte,tempslibre
soleil levant...,"dans mon coquetier, le jaune",si petit,tempslibre
allée forestière ...,d'abord le jogueur,puis son odeur,tempslibre
feu rouge,elle et lui se regardent ,dans le rétroviseur,tempslibre
refermer le lit,pour garder ta chaleur ...,matin de brume,tempslibre
fil barbelé,entre le veau et moi,regards,tempslibre
la file au feu rouge:,un vol de cormorans passe,-- vers le sud,tempslibre
tempête --,la chute de l'arbre a fait,le ciel plus grand,tempslibre
la pelle mécanique,dans le pré,efface le ciel,tempslibre
inondation --,le ciel au milieu,du pré,tempslibre
concert public,sur la place remplie de monde,le feu rouge inutile,tempslibre
élaguage --,le pigeon a tourné trois fois,cherchant sa branche,tempslibre
drizzle this morning,islands drowned in the mist,red lights of the bridge,tempslibre
"Pont de Fragnée, huit heures",par delà les voitures,un cormoran,tempslibre
lit en fer blanc,depuis 10 ans sommeille,la poupée de porcelaine ,tempslibre
toile cirée,sur l' aile du papillon,trou de cigarette ,tempslibre
Première lessive,sur le fil à linge désinfecté,les masques fleuris,tempslibre
Fenêtre ouverte,de la maison voisine,odeur de café ,tempslibre
